provider,type,code,name,status,latitude,longitude
UTC API,Cruce Icarus,CLT#040535,Costa Rica - Uriarte - Fray JSM de Oro,Conectado,-34.586156,-58.4300954
UTC API,Cruce Icarus,CLT#040534,Godoy Cruz - Gorriti,Conectado,-34.5874848,-58.4339527
UTC API,Cruce Icarus,CRU_032429,Av. Eva Perón - Rivera Indarte,Red caída,-34.6400142,-58.454923
UTC API,Cruce Sitra,1e013ebc-232d-43dd-9825-e2b23efdaf72,8918,Conectado,-34.61218051338885,-58.36336208825533
UTC API,Cruce Icarus,CLT#040531,Thames - Gorriti,Conectado,-34.5887513,-58.4321851
UTC API,Cruce Sitra,bf5c2cfd-8a97-498d-b0ad-63275f135f3e,1270,Conectado,-34.59543124634625,-58.38246893060327
UTC API,Cruce Icarus,CLT#040530,Thames - Honduras,Conectado,-34.5880681,-58.4311624
UTC API,Cruce Citar,3551,3551,Conectado,-34.5852981,-58.4269977
UTC API,Cruce Sitra,31f01ff2-06b1-4993-865c-cf9538b0e994,8254,Conectado,-34.628330863133286,-58.36948148524087
UTC API,Cruce Icarus,CLT#051239,Av. Chiclana - Maza,Error de conexión,-34.6360022,-58.4138293
UTC API,Cruce Sitra,6522e9bb-d4fe-4bf7-8a9c-32d27b4fc30b,8186,Desconocido,-34.630551992657885,-58.390795721721204
UTC API,Cruce Icarus,CLT#051246,Av. Boedo - Salcedo,Error de conexión,-34.6340591,-58.4161151
UTC API,Cruce Icarus,CLT#051247,Salcedo - Maza,Error de conexión,-34.6336504,-58.4144761
UTC API,Cruce Icarus,CLT#051248,Av. La Plata - Zañartú - Rondeau,Error de conexión,-34.6380695,-58.4240383
UTC API,Cruce Icarus,CLT#051249,Av. La Plata - Saraza,Error de conexión,-34.6367772,-58.4243825
UTC API,Cruce Icarus,CLT#051242,Av. Chiclana - Pomar - Pirovano,Error de conexión,-34.6409819,-58.4205908
UTC API,Cruce Sitra,d8580a22-6ae5-4676-8bd9-624f569b7666,1139,Conectado,-34.59114510324595,-58.39676026587724
UTC API,Cruce Icarus,CLT#051243,Av. Chiclana - Av. F. F. de la Cruz - Av. La Plata,Error de conexión,-34.6427753,-58.4228293
UTC API,Cruce Icarus,CLT#051244,Av. Boedo - Metán,Error de conexión,-34.6360599,-58.4161688
UTC API,Cruce Sitra,d39a1547-7256-454e-aad4-9e829c458292,1180,Conectado,-34.59039176059674,-58.3814820552101
UTC API,Cruce Icarus,CLT#051245,Av. Boedo - Las Casas,Error de conexión,-34.6353391,-58.4161722
UTC API,Cruce Icarus,CLT#040529,Uriarte - Honduras,Conectado,-34.5874516,-58.4320991
UTC API,Cruce Icarus,CLT#051240,Av. Chiclana - Av. Boedo,Error de conexión,-34.6374563,-58.4161868
UTC API,Cruce Icarus,CLT#051241,Av. Chiclana - Castro Barros,Error de conexión,-34.6382911,-58.4173171
UTC API,Cruce Sitra,c1ebbfad-f5c0-4619-8af6-e674ed226107,1569,Conectado,-34.60690572395882,-58.3755554658345
UTC API,Cruce Icarus,CLT#040526,Honduras - Serrano,Conectado,-34.5888695,-58.4299896
UTC API,Cruce Icarus,CLT#040525,Niceto Vega - Serrano,Conectado,-34.5908332,-58.4334359
UTC API,Cruce Icarus,CLT#040528,Borges (Serrano) - Costa Rica,Conectado,-34.5873911,-58.4281642
UTC API,Cruce Icarus,CLT#040527,Honduras - Godoy Cruz,Conectado,-34.5868239,-58.4329118
UTC API,Cruce Icarus,CLT#040522,Thames - Costa Rica,Conectado,-34.5867337,-58.4291468
UTC API,Cruce Icarus,CLT#040521,Niceto Vega - Armenia,Error de conexión,-34.5921685,-58.4314586
UTC API,Cruce Icarus,CLT#040524,Niceto Vega - Uriarte,Conectado,-34.5895635,-58.4352796
UTC API,Cruce Icarus,CLT#040523,Serrano - El Salvador,Conectado,-34.58801,-58.42918
UTC API,Cruce Icarus,CLT#040520,Niceto Vega - Godoy Cruz,Conectado,-34.5888931,-58.4362073
UTC API,Cruce Sitra,30ea9e78-d01e-44c5-afb7-373f11540868,8377,Desconocido,-34.64915595253582,-58.37821002767436
UTC API,Cruce Sitra,58ef0480-4358-4e3b-abcb-c3b7fa27f603,1327,Conectado,-34.601666680289085,-58.38672733314469
UTC API,Cruce Icarus,CLT#051253,Av. Almafuerte - A.Ferreyra,Error de conexión,-34.6445543,-58.413948
UTC API,Cruce Icarus,CLT#051254,Av. Caseros - J.Marmol - Pirovano,Error de conexión,-34.639727,-58.4209283
UTC API,Cruce Icarus,CLT#051255,Av. La Plata - A. Ferreyra - F. Rivera,Error de conexión,-34.644906,-58.421123
UTC API,Cruce Icarus,CLT#040519,Niceto Vega - Thames,Conectado,-34.5901879,-58.4343802
UTC API,Cruce Icarus,CLT#051250,Av. Brasil - Sánchez de Loria,Error de conexión,-34.6350142,-58.4105583
UTC API,Cruce Icarus,CLT#040518,Jufré - Thames,Conectado,-34.5913887,-58.4363403
UTC API,Cruce Icarus,CLT#051251,Av. Chiclana - Alzaga,Error de conexión,-34.6364417,-58.4145818
