Id_hecho,n_victimas,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado,participantes,gravedad
LC-2019-0287902,1,2019-05-08,15:10:00,1,SIN DATO,-58.382779,-34.594301,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0287904,1,2019-05-08,19:53:00,10,SIN DATO,-58.522692,-34.617041,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0287978,1,2019-05-08,16:24:00,9,SIN DATO,-58.52544,-34.636113,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0288003,1,2019-05-08,20:36:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0288091,3,2019-05-08,18:30:00,10,SIN DATO,-58.492918,-34.623982,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0288140,1,2019-05-08,20:30:00,4,SIN DATO,-58.393605,-34.634919,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290000,1,2019-05-08,17:00:00,9,SIN DATO,-58.467278,-34.650589,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0316751,1,2019-05-08,20:00:00,10,SIN DATO,-58.511648,-34.624277,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0362622,1,2019-05-08,08:45:00,12,SIN DATO,-58.475488,-34.539371,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0285317,1,2019-05-09,19:20:00,1,SIN DATO,-58.382817,-34.627859,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0288364,1,2019-05-09,02:41:00,9,SIN DATO,-58.528413,-34.650156,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0288420,1,2019-05-09,00:05:00,1,SIN DATO,-58.381002,-34.622148,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0288441,2,2019-05-09,03:10:00,14,SIN DATO,-58.439625,-34.562784,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0288523,1,2019-05-09,07:48:00,12,SIN DATO,-58.502185,-34.569626,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0288826,1,2019-05-09,10:18:00,2,SIN DATO,-58.390945,-34.595903,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0289001,1,2019-05-09,11:25:00,13,SIN DATO,-58.442423,-34.573798,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0289249,1,2019-05-09,12:17:00,9,SIN DATO,-58.521906,-34.643555,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0289350,1,2019-05-09,12:20:00,14,SIN DATO,-58.426239,-34.581357,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0289496,1,2019-05-09,13:23:00,9,SIN DATO,-58.480516,-34.639076,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0289562,2,2019-05-09,11:45:00,7,SIN DATO,-58.442429,-34.637501,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290007,1,2019-05-09,14:16:00,1,SIN DATO,-58.374002,-34.60096,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290043,1,2019-05-09,14:00:00,15,SIN DATO,-58.456477,-34.594104,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0290063,1,2019-05-09,13:15:00,14,SIN DATO,-58.410667,-34.588556,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290075,1,2019-05-09,16:30:00,14,SIN DATO,-58.410667,-34.588556,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290099,2,2019-05-09,16:36:00,8,SIN DATO,-58.500019,-34.673207,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290168,1,2019-05-09,15:00:00,9,SIN DATO,-58.501043,-34.65014,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0290272,1,2019-05-09,17:47:00,9,SIN DATO,-58.4671,-34.646021,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290280,1,2019-05-09,15:30:00,7,SIN DATO,-58.473483,-34.63179,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290324,1,2019-05-09,18:06:00,3,SIN DATO,-58.399643,-34.61849,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290412,2,2019-05-09,17:25:00,10,SIN DATO,-58.498005,-34.637232,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290488,1,2019-05-09,18:40:00,11,SIN DATO,-58.48142,-34.611413,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290523,1,2019-05-09,14:10:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0290582,1,2019-05-09,16:30:00,15,SIN DATO,-58.490284,-34.585761,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290592,1,2019-05-09,18:20:00,8,SIN DATO,-58.489352,-34.676484,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0290599,1,2019-05-09,19:59:00,15,SIN DATO,-58.468206,-34.589419,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290630,1,2019-05-09,16:10:00,4,SIN DATO,-58.396622,-34.65143,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290649,1,2019-05-09,18:30:00,3,SIN DATO,-58.405667,-34.612083,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0290672,1,2019-05-09,18:30:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290696,1,2019-05-09,22:59:00,3,SIN DATO,-58.400614,-34.622218,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290703,2,2019-05-09,19:15:00,7,SIN DATO,-58.454117,-34.643893,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290758,1,2019-05-09,21:15:00,5,SIN DATO,-58.429256,-34.615104,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290782,1,2019-05-09,20:57:00,8,SIN DATO,-58.480727,-34.673701,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290799,1,2019-05-09,20:55:00,11,SIN DATO,-58.466497,-34.608241,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290805,1,2019-05-09,22:45:00,14,SIN DATO,-58.424992,-34.574556,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290806,1,2019-05-09,17:30:00,14,SIN DATO,-58.41187,-34.571369,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290866,1,2019-05-09,23:56:00,4,SIN DATO,-58.431397,-34.654099,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0290877,2,2019-05-09,23:10:00,14,SIN DATO,-58.431961,-34.578649,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0290880,1,2019-05-09,22:00:00,2,SIN DATO,-58.401352,-34.586121,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294633,3,2019-05-09,20:30:00,8,SIN DATO,-58.486725,-34.684785,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0300750,1,2019-05-09,20:00:00,8,SIN DATO,-58.460432,-34.689396,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0301022,1,2019-05-09,19:30:00,6,SIN DATO,-58.437091,-34.617078,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291009,1,2019-05-10,04:21:00,15,SIN DATO,-58.470871,-34.582643,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291010,1,2019-05-10,04:23:00,12,SIN DATO,-58.485065,-34.548044,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0291069,16,2019-05-10,07:12:00,6,SIN DATO,-58.443244,-34.626778,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291294,1,2019-05-10,09:23:00,10,SIN DATO,-58.49801,-34.630954,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291316,1,2019-05-10,07:54:00,12,SIN DATO,-58.474902,-34.54569,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291346,2,2019-05-10,08:50:00,10,SIN DATO,-58.518306,-34.626898,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291420,1,2019-05-10,09:15:00,6,SIN DATO,-58.430609,-34.607046,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291713,1,2019-05-10,09:14:00,3,SIN DATO,-58.399578,-34.62208,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291735,1,2019-05-10,11:42:00,11,SIN DATO,-58.465958,-34.615841,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0291981,1,2019-05-10,12:47:00,13,SIN DATO,-58.443302,-34.562088,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292215,1,2019-05-10,10:40:00,9,SIN DATO,-58.501832,-34.650866,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292330,2,2019-05-10,14:32:00,9,SIN DATO,-58.46735,-34.657235,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292337,2,2019-05-10,14:34:00,1,SIN DATO,-58.371488,-34.598416,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292451,1,2019-05-10,13:35:00,7,SIN DATO,-58.445878,-34.636654,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292468,1,2019-05-10,13:00:00,15,SIN DATO,-58.438586,-34.599646,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292562,1,2019-05-10,13:35:00,8,SIN DATO,-58.467457,-34.681924,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292591,1,2019-05-10,08:00:00,5,SIN DATO,-58.422385,-34.626271,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292615,1,2019-05-10,16:12:00,4,SIN DATO,-58.411957,-34.642838,TRANSPORTE PUBLICO,SIN DATO,TRANSPORTE PUBLICO - SIN DATO,SIN DATO
LC-2019-0292667,1,2019-05-10,16:25:00,15,SIN DATO,-58.448775,-34.597852,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292829,1,2019-05-10,17:13:00,15,SIN DATO,-58.442693,-34.603552,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292865,1,2019-05-10,16:55:00,11,SIN DATO,-58.486187,-34.605746,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0292942,1,2019-05-10,15:38:00,14,SIN DATO,-58.435727,-34.58746,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0292943,1,2019-05-10,17:49:00,9,SIN DATO,-58.503074,-34.646526,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293028,1,2019-05-10,18:32:00,4,SIN DATO,-58.409273,-34.635442,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293124,1,2019-05-10,17:15:00,15,SIN DATO,-58.460226,-34.578296,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293289,1,2019-05-10,20:51:00,5,SIN DATO,-58.425734,-34.631131,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293457,1,2019-05-10,21:00:00,12,SIN DATO,-58.474268,-34.573783,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293467,1,2019-05-10,23:25:00,3,SIN DATO,-58.396386,-34.608269,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293514,1,2019-05-10,19:15:00,12,SIN DATO,-58.479909,-34.56908,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293994,1,2019-05-11,09:45:00,4,SIN DATO,-58.389888,-34.640202,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0294844,1,2019-05-11,19:50:00,13,SIN DATO,-58.454251,-34.564875,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0309181,1,2019-05-11,11:05:00,15,SIN DATO,-58.427028,-34.596165,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0293558,1,2019-05-11,01:22:00,12,SIN DATO,-58.499268,-34.573192,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293572,1,2019-05-11,01:33:00,12,SIN DATO,-58.504735,-34.577561,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293591,1,2019-05-11,00:30:00,15,SIN DATO,-58.437463,-34.592045,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293645,1,2019-05-11,03:05:00,7,SIN DATO,-58.471196,-34.634118,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293780,1,2019-05-11,07:07:00,13,SIN DATO,-58.449274,-34.540487,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0293789,1,2019-05-11,05:40:00,9,SIN DATO,-58.504574,-34.658925,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0293859,1,2019-05-11,07:45:00,5,SIN DATO,-58.420637,-34.61317,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294055,1,2019-05-11,11:00:00,10,SIN DATO,-58.530149,-34.6308,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294131,1,2019-05-11,09:26:00,4,SIN DATO,-58.360592,-34.634168,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0294193,1,2019-05-11,12:30:00,15,SIN DATO,-58.453967,-34.585182,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0294388,1,2019-05-11,15:37:00,13,SIN DATO,-58.443663,-34.541157,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294405,1,2019-05-11,15:15:00,5,SIN DATO,-58.413183,-34.629524,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294452,1,2019-05-11,13:10:00,13,SIN DATO,-58.466808,-34.535844,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294460,1,2019-05-11,16:10:00,10,SIN DATO,-58.483275,-34.634157,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294480,2,2019-05-11,13:50:00,15,SIN DATO,-58.444724,-34.601479,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0294539,1,2019-05-11,14:45:00,10,SIN DATO,-58.523052,-34.615631,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294551,1,2019-05-11,17:38:00,9,SIN DATO,-58.50483,-34.66395,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294566,1,2019-05-11,17:48:00,12,SIN DATO,-58.472122,-34.548971,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0294613,1,2019-05-11,16:23:00,13,SIN DATO,-58.450574,-34.57742,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294636,1,2019-05-11,13:00:00,1,SIN DATO,-58.368691,-34.617004,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294789,1,2019-05-11,18:50:00,12,SIN DATO,-58.493649,-34.5716,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294790,3,2019-05-11,19:03:00,9,SIN DATO,-58.511401,-34.658463,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294809,1,2019-05-11,20:43:00,4,SIN DATO,-58.3687,-34.643812,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294838,1,2019-05-11,21:11:00,2,SIN DATO,-58.390773,-34.590621,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294848,1,2019-05-11,21:19:00,14,SIN DATO,-58.421237,-34.583325,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294853,1,2019-05-11,20:15:00,12,SIN DATO,-58.488835,-34.555039,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294866,1,2019-05-11,21:20:00,8,SIN DATO,-58.488986,-34.684273,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294908,1,2019-05-11,20:30:00,7,SIN DATO,-58.444246,-34.642804,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294971,1,2019-05-11,23:10:00,7,SIN DATO,-58.467078,-34.62247,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295028,1,2019-05-11,22:30:00,14,SIN DATO,-58.431992,-34.574144,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0295045,1,2019-05-11,23:31:00,1,SIN DATO,-58.382051,-34.607894,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298339,1,2019-05-11,05:36:00,3,SIN DATO,-58.406648,-34.604412,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0317187,1,2019-05-11,14:57:00,15,SIN DATO,-58.445602,-34.60733,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0418841,1,2019-05-11,17:30:00,4,SIN DATO,-58.370666,-34.629491,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0294965,1,2019-05-12,00:06:00,4,SIN DATO,-58.370639,-34.629726,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295203,1,2019-05-12,04:06:00,8,SIN DATO,-58.485844,-34.686275,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295258,1,2019-05-12,05:15:00,1,SIN DATO,-58.368125,-34.598436,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295264,1,2019-05-12,05:23:00,9,SIN DATO,-58.474088,-34.653602,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295317,1,2019-05-12,06:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295318,1,2019-05-12,05:40:00,6,SIN DATO,-58.443192,-34.616333,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295319,1,2019-05-12,07:43:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0295324,1,2019-05-12,06:00:00,8,SIN DATO,-58.469826,-34.698006,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295344,1,2019-05-12,08:32:00,9,SIN DATO,-58.465961,-34.648961,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295349,1,2019-05-12,07:06:00,5,SIN DATO,-58.413196,-34.638428,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295438,1,2019-05-12,11:05:00,11,SIN DATO,-58.460668,-34.614347,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295483,1,2019-05-12,12:05:00,9,SIN DATO,-58.472706,-34.652343,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295570,1,2019-05-12,13:59:00,9,SIN DATO,-58.520241,-34.654202,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295673,1,2019-05-12,16:06:00,2,SIN DATO,-58.401852,-34.593328,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295684,1,2019-05-12,13:45:00,1,SIN DATO,-58.36646,-34.618118,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0295811,1,2019-05-12,15:20:00,11,SIN DATO,-58.485835,-34.602135,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0295908,1,2019-05-12,18:23:00,15,SIN DATO,-58.429173,-34.594854,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296005,1,2019-05-12,16:20:00,1,SIN DATO,-58.361353,-34.613419,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296023,1,2019-05-12,19:15:00,15,SIN DATO,-58.481077,-34.590195,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0296084,1,2019-05-12,17:25:00,14,SIN DATO,-58.422051,-34.574935,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296132,2,2019-05-12,22:00:00,12,SIN DATO,-58.490492,-34.583649,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298466,2,2019-05-12,06:30:00,14,SIN DATO,-58.412636,-34.556933,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0314549,1,2019-05-12,16:15:00,1,SIN DATO,-58.361353,-34.613419,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0324656,1,2019-05-12,01:00:00,15,SIN DATO,-58.448379,-34.59252,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0296237,1,2019-05-13,02:27:00,1,SIN DATO,-58.382237,-34.626937,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296445,2,2019-05-13,07:00:00,4,SIN DATO,-58.41621,-34.647357,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296622,1,2019-05-13,09:56:00,3,SIN DATO,-58.391763,-34.612661,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296726,2,2019-05-13,09:40:00,14,SIN DATO,-58.437719,-34.580288,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296822,1,2019-05-13,10:49:00,15,SIN DATO,-58.469134,-34.57351,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296840,1,2019-05-13,09:00:00,3,SIN DATO,-58.403636,-34.604749,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296851,1,2019-05-13,09:00:00,14,SIN DATO,-58.412469,-34.572149,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0296887,2,2019-05-13,11:05:00,15,SIN DATO,-58.468953,-34.578378,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297000,1,2019-05-13,11:29:00,1,SIN DATO,-58.369241,-34.606523,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297085,1,2019-05-13,09:55:00,6,SIN DATO,-58.428424,-34.627161,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0297339,1,2019-05-13,12:25:00,7,SIN DATO,-58.445547,-34.631008,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297410,3,2019-05-13,12:52:00,1,SIN DATO,-58.363471,-34.624794,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297435,2,2019-05-13,09:30:00,4,SIN DATO,-58.416966,-34.639149,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297498,1,2019-05-13,11:30:00,10,SIN DATO,-58.529545,-34.624713,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297565,1,2019-05-13,13:26:00,3,SIN DATO,-58.395428,-34.60326,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297571,1,2019-05-13,12:12:00,2,SIN DATO,-58.402354,-34.594442,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297664,1,2019-05-13,13:50:00,13,SIN DATO,-58.445832,-34.571604,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0297876,1,2019-05-13,13:00:00,5,SIN DATO,-58.421542,-34.60857,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298127,1,2019-05-13,12:50:00,1,SIN DATO,-58.382528,-34.599089,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298145,1,2019-05-13,15:52:00,6,SIN DATO,-58.43638,-34.619443,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298210,1,2019-05-13,16:05:00,7,SIN DATO,-58.449462,-34.644138,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298365,1,2019-05-13,16:47:00,3,SIN DATO,-58.392394,-34.603154,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298452,2,2019-05-13,12:20:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298532,1,2019-05-13,17:13:00,7,SIN DATO,-58.445169,-34.643632,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298544,1,2019-05-13,17:04:00,8,SIN DATO,-58.430281,-34.661271,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298633,1,2019-05-13,17:38:00,1,SIN DATO,-58.365452,-34.620317,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298793,1,2019-05-13,15:30:00,15,SIN DATO,-58.447428,-34.604427,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298914,1,2019-05-13,19:05:00,13,SIN DATO,-58.467778,-34.557293,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0298961,1,2019-05-13,19:14:00,13,SIN DATO,-58.465149,-34.534655,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0298981,1,2019-05-13,18:30:00,10,SIN DATO,-58.50444,-34.617679,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0299014,1,2019-05-13,19:05:00,12,SIN DATO,-58.493452,-34.580885,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
